Rule   (Support, Confidence) 
Gene YGL117W high,Gene YBR145W high -> Gene YBR047W high  (13%, 95.122%)
Gene YBR145W high,Gene YBR047W high -> Gene YGL117W high  (13%, 97.5%)
Gene YDL066W high -> Gene YGL117W high,Gene YMR095C high  (13%, 90.6977%)
Gene YGL117W high,Gene YDL066W high -> Gene YMR095C high  (13%, 97.5%)
Gene YMR095C high,Gene YDL066W high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YBR147W high -> Gene YHR071W high  (13%, 81.25%)
Gene YHR071W high,Gene YBR147W high -> Gene YGL117W high  (13%, 90.6977%)
Gene YCL030C high -> Gene YGL117W high,Gene YHR071W high  (13%, 81.25%)
Gene YGL117W high,Gene YCL030C high -> Gene YHR071W high  (13%, 90.6977%)
Gene YHR071W high,Gene YCL030C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YML116W high -> Gene YJR109C high  (13%, 90.6977%)
Gene YJR109C high,Gene YML116W high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene YLR267W high -> Gene YJR109C high  (13%, 86.6667%)
Gene YJR109C high,Gene YLR267W high -> Gene YGL117W high  (13%, 92.8571%)
Gene YGL117W high,Gene YBR147W high -> Gene YER069W high  (13%, 81.25%)
Gene YER069W high,Gene YBR147W high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YPL033C high -> Gene YER069W high  (13%, 82.9787%)
Gene YER069W high,Gene YPL033C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YPL250C high -> Gene YER069W high  (13%, 86.6667%)
Gene YER069W high,Gene YPL250C high -> Gene YGL117W high  (13%, 92.8571%)
Gene YJR130C high -> Gene YGL117W high,Gene YER069W high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene YER069W high  (13%, 84.7826%)
Gene YER069W high,Gene YJR130C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YBR147W high -> Gene YPL033C high  (13%, 81.25%)
Gene YGL117W high,Gene YPL033C high -> Gene YBR147W high  (13%, 82.9787%)
Gene YBR147W high,Gene YPL033C high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene YMR062C high -> Gene YMR094W high  (13%, 88.6364%)
Gene YMR062C high,Gene YMR094W high -> Gene YGL117W high  (13%, 88.6364%)
Gene YGL117W high,Gene YMR062C high -> Gene YBR047W high  (13%, 88.6364%)
Gene YMR062C high,Gene YBR047W high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene YMR062C high -> Gene YOL058W high  (13%, 88.6364%)
Gene YMR062C high,Gene YOL058W high -> Gene YGL117W high  (13%, 90.6977%)
Gene YGL117W high,Gene YIL117C high -> Gene YBR047W high  (13%, 86.6667%)
Gene YIL117C high,Gene YBR047W high -> Gene YGL117W high  (13%, 82.9787%)
Gene YGL117W high,Gene YIL117C high -> Gene YOL118C high  (13%, 86.6667%)
Gene YIL117C high,Gene YOL118C high -> Gene YGL117W high  (13%, 95.122%)
Gene YDL066W high -> Gene YGL117W high,Gene YMR094W high  (13%, 90.6977%)
Gene YGL117W high,Gene YDL066W high -> Gene YMR094W high  (13%, 97.5%)
Gene YMR094W high,Gene YDL066W high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YMR271C high -> Gene YMR094W high  (13%, 100%)
Gene YMR094W high,Gene YMR271C high -> Gene YGL117W high  (13%, 88.6364%)
Gene YJR130C high -> Gene YGL117W high,Gene YPL033C high  (13%, 82.9787%)
Gene YGL117W high,Gene YPL033C high -> Gene YJR130C high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene YPL033C high  (13%, 84.7826%)
Gene YPL033C high,Gene YJR130C high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene YPL250C high -> Gene YIR034C high  (13%, 86.6667%)
Gene YPL250C high,Gene YIR034C high -> Gene YGL117W high  (13%, 97.5%)
Gene YGL117W high,Gene YPL250C high -> Gene YHR029C high  (13%, 86.6667%)
Gene YPL250C high,Gene YHR029C high -> Gene YGL117W high  (13%, 92.8571%)
Gene YGL117W high,Gene YLR267W high -> Gene YBR047W high  (13%, 86.6667%)
Gene YBR047W high,Gene YLR267W high -> Gene YGL117W high  (13%, 86.6667%)
Gene YCL030C high -> Gene YGL117W high,Gene YBR047W high  (13%, 81.25%)
Gene YGL117W high,Gene YCL030C high -> Gene YBR047W high  (13%, 90.6977%)
Gene YBR047W high,Gene YCL030C high -> Gene YGL117W high  (13%, 97.5%)
Gene YCL030C high -> Gene YGL117W high,Gene YJR025C high  (13%, 81.25%)
Gene YGL117W high,Gene YCL030C high -> Gene YJR025C high  (13%, 90.6977%)
Gene YJR025C high,Gene YCL030C high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene YML116W high -> Gene YOL118C high  (13%, 90.6977%)
Gene YML116W high,Gene YOL118C high -> Gene YGL117W high  (13%, 82.9787%)
Gene YGL117W high,Gene YMR271C high -> Gene YMR096W high  (13%, 100%)
Gene YMR096W high,Gene YMR271C high -> Gene YGL117W high  (13%, 86.6667%)
Gene YJR130C high -> Gene YGL117W high,Gene YOL058W high  (13%, 82.9787%)
Gene YGL117W high,Gene YJR130C high -> Gene YOL058W high  (13%, 84.7826%)
Gene YJR130C high,Gene YOL058W high -> Gene YGL117W high  (13%, 100%)
Gene YGL117W high,Gene YOL119C high -> Gene YOL058W high  (13%, 84.7826%)
Gene YOL119C high,Gene YOL058W high -> Gene YGL117W high  (13%, 95.122%)
Gene YGL117W high,Gene YLR267W high -> Gene YOL118C high  (13%, 86.6667%)
Gene YLR267W high,Gene YOL118C high -> Gene YGL117W high  (13%, 97.5%)
Gene YDL066W high -> Gene YGL117W high,Gene YOL058W high  (13%, 90.6977%)
Gene YGL117W high,Gene YDL066W high -> Gene YOL058W high  (13%, 97.5%)
Gene YDL066W high,Gene YOL058W high -> Gene YGL117W high  (13%, 95.122%)
Gene YHR018C high,Gene YKL218C high -> Gene YIR034C high  (13%, 92.8571%)
Gene YHR018C high,Gene YIR034C high -> Gene YKL218C high  (13%, 81.25%)
Gene YKL218C high,Gene YIR034C high -> Gene YHR018C high  (13%, 81.25%)
Gene YHR018C high,Gene YKL218C high -> Gene YOL058W high  (13%, 92.8571%)
Gene YHR018C high,Gene YOL058W high -> Gene YKL218C high  (13%, 82.9787%)
Gene YKL218C high,Gene YOL058W high -> Gene YHR018C high  (13%, 86.6667%)
Gene YHR018C high,Gene YIL116W high -> Gene YMR062C high  (13%, 84.7826%)
Gene YHR018C high,Gene YMR062C high -> Gene YIL116W high  (13%, 90.6977%)
Gene YIL116W high,Gene YMR062C high -> Gene YHR018C high  (13%, 92.8571%)
Gene YHR018C high,Gene YIL116W high -> Gene YBR047W high  (13%, 84.7826%)
Gene YHR018C high,Gene YBR047W high -> Gene YIL116W high  (13%, 88.6364%)
Gene YIL116W high,Gene YBR047W high -> Gene YHR018C high  (13%, 90.6977%)
Gene YHR018C high,Gene YIL116W high -> Gene YJR025C high  (13%, 84.7826%)
Gene YHR018C high,Gene YJR025C high -> Gene YIL116W high  (13%, 90.6977%)
Gene YIL116W high,Gene YJR025C high -> Gene YHR018C high  (13%, 92.8571%)
Gene YHR018C high,Gene YER175C high -> Gene YBR047W high  (13%, 86.6667%)
Gene YHR018C high,Gene YBR047W high -> Gene YER175C high  (13%, 88.6364%)
Gene YHR018C high,Gene YER175C high -> Gene YHR029C high  (13%, 86.6667%)
Gene YHR018C high,Gene YHR029C high -> Gene YER175C high  (13%, 88.6364%)
Gene YHR018C high,Gene YBR147W high -> Gene YMR095C high  (13%, 97.5%)
Gene YJR130C high -> Gene YHR018C high,Gene YMR095C high  (13%, 82.9787%)
Gene YHR018C high,Gene YJR130C high -> Gene YMR095C high  (13%, 97.5%)
Gene YMR095C high,Gene YJR130C high -> Gene YHR018C high  (13%, 88.6364%)
Gene YHR018C high,Gene YHR071W high -> Gene YJR025C high  (13%, 81.25%)
Gene YHR018C high,Gene YJR025C high -> Gene YHR071W high  (13%, 90.6977%)
Gene YHR071W high,Gene YJR025C high -> Gene YHR018C high  (13%, 84.7826%)
Gene YHR018C high,Gene YOL119C high -> Gene YJR109C high  (13%, 95.122%)
Gene YJR109C high,Gene YOL119C high -> Gene YHR018C high  (13%, 92.8571%)
Gene YCL030C high -> Gene YHR018C high,Gene YJR109C high  (13%, 81.25%)
Gene YHR018C high,Gene YCL030C high -> Gene YJR109C high  (13%, 97.5%)
Gene YJR109C high,Gene YCL030C high -> Gene YHR018C high  (13%, 90.6977%)
Gene YHR018C high,Gene YER069W high -> Gene YHR029C high  (13%, 88.6364%)
Gene YHR018C high,Gene YHR029C high -> Gene YER069W high  (13%, 88.6364%)
Gene YER069W high,Gene YHR029C high -> Gene YHR018C high  (13%, 84.7826%)
Gene YHR018C high,Gene YER069W high -> Gene YOL118C high  (13%, 88.6364%)
Gene YHR018C high,Gene YOL118C high -> Gene YER069W high  (13%, 86.6667%)
Gene YER069W high,Gene YOL118C high -> Gene YHR018C high  (13%, 88.6364%)
Gene YHR018C high,Gene YBR147W high -> Gene YMR096W high  (13%, 97.5%)
Gene YHR018C high,Gene YMR094W high -> Gene YOL119C high  (13%, 81.25%)
Gene YHR018C high,Gene YOL119C high -> Gene YMR094W high  (13%, 95.122%)
Gene YMR094W high,Gene YOL119C high -> Gene YHR018C high  (13%, 84.7826%)
Gene YJR130C high -> Gene YHR018C high,Gene YIR034C high  (13%, 82.9787%)
Gene YHR018C high,Gene YIR034C high -> Gene YJR130C high  (13%, 81.25%)
Gene YHR018C high,Gene YJR130C high -> Gene YIR034C high  (13%, 97.5%)
Gene YIR034C high,Gene YJR130C high -> Gene YHR018C high  (13%, 92.8571%)
Gene YHR018C high,Gene YIR034C high -> Gene YOL119C high  (13%, 81.25%)
Gene YHR018C high,Gene YOL119C high -> Gene YIR034C high  (13%, 95.122%)
Gene YIR034C high,Gene YOL119C high -> Gene YHR018C high  (13%, 86.6667%)
Gene YJR130C high -> Gene YHR018C high,Gene YMR096W high  (13%, 82.9787%)
Gene YHR018C high,Gene YJR130C high -> Gene YMR096W high  (13%, 97.5%)
Gene YMR096W high,Gene YJR130C high -> Gene YHR018C high  (13%, 84.7826%)
Gene YDL198C high -> Gene YKL218C high,Gene YMR095C high  (13%, 92.8571%)
Gene YDL198C high,Gene YKL218C high -> Gene YMR095C high  (13%, 100%)
Gene YDL198C high,Gene YMR095C high -> Gene YKL218C high  (13%, 92.8571%)
Gene YDL198C high -> Gene YKL218C high,Gene YIR034C high  (13%, 92.8571%)
Gene YDL198C high,Gene YKL218C high -> Gene YIR034C high  (13%, 100%)
Gene YDL198C high,Gene YIR034C high -> Gene YKL218C high  (13%, 92.8571%)
Gene YKL218C high,Gene YIR034C high -> Gene YDL198C high  (13%, 81.25%)
Gene YDL198C high -> Gene YKL218C high,Gene YMR096W high  (13%, 92.8571%)
Gene YDL198C high,Gene YKL218C high -> Gene YMR096W high  (13%, 100%)
Gene YDL198C high,Gene YMR096W high -> Gene YKL218C high  (13%, 92.8571%)
Gene YDL198C high -> Gene YKL218C high,Gene YOL118C high  (13%, 92.8571%)
Gene YDL198C high,Gene YKL218C high -> Gene YOL118C high  (13%, 100%)
Gene YDL198C high,Gene YOL118C high -> Gene YKL218C high  (13%, 95.122%)
Gene YKL218C high,Gene YOL118C high -> Gene YDL198C high  (13%, 82.9787%)
Gene YDL198C high -> Gene YIL116W high,Gene YHR071W high  (13%, 92.8571%)
Gene YDL198C high,Gene YIL116W high -> Gene YHR071W high  (13%, 97.5%)
Gene YDL198C high,Gene YHR071W high -> Gene YIL116W high  (13%, 100%)
Gene YDL198C high -> Gene YIL116W high,Gene YJR109C high  (13%, 92.8571%)
Gene YDL198C high,Gene YIL116W high -> Gene YJR109C high  (13%, 97.5%)
Gene YDL198C high,Gene YJR109C high -> Gene YIL116W high  (13%, 97.5%)
Gene YDL198C high -> Gene YIL116W high,Gene YMR094W high  (13%, 92.8571%)
Gene YDL198C high,Gene YIL116W high -> Gene YMR094W high  (13%, 97.5%)
Gene YDL198C high,Gene YMR094W high -> Gene YIL116W high  (13%, 97.5%)
Gene YIL116W high,Gene YMR094W high -> Gene YDL198C high  (13%, 82.9787%)
Gene YDL198C high -> Gene YIL116W high,Gene YHR029C high  (13%, 92.8571%)
Gene YDL198C high,Gene YIL116W high -> Gene YHR029C high  (13%, 97.5%)
Gene YDL198C high,Gene YHR029C high -> Gene YIL116W high  (13%, 95.122%)
Gene YIL116W high,Gene YHR029C high -> Gene YDL198C high  (13%, 86.6667%)
Gene YDL198C high -> Gene YIL116W high,Gene YOL118C high  (13%, 92.8571%)
Gene YDL198C high,Gene YIL116W high -> Gene YOL118C high  (13%, 97.5%)
Gene YDL198C high,Gene YOL118C high -> Gene YIL116W high  (13%, 95.122%)
Gene YDL198C high -> Gene YMR095C high,Gene YHR071W high  (13%, 92.8571%)
Gene YDL198C high,Gene YMR095C high -> Gene YHR071W high  (13%, 92.8571%)
Gene YDL198C high,Gene YHR071W high -> Gene YMR095C high  (13%, 100%)
Gene YDL198C high -> Gene YHR071W high,Gene YIR034C high  (13%, 92.8571%)
Gene YDL198C high,Gene YHR071W high -> Gene YIR034C high  (13%, 100%)
Gene YDL198C high,Gene YIR034C high -> Gene YHR071W high  (13%, 92.8571%)
Gene YDL198C high -> Gene YHR071W high,Gene YMR096W high  (13%, 92.8571%)
Gene YDL198C high,Gene YHR071W high -> Gene YMR096W high  (13%, 100%)
Gene YDL198C high,Gene YMR096W high -> Gene YHR071W high  (13%, 92.8571%)
Gene YDL198C high -> Gene YJR109C high,Gene YMR094W high  (13%, 92.8571%)
Gene YDL198C high,Gene YJR109C high -> Gene YMR094W high  (13%, 97.5%)
Gene YDL198C high,Gene YMR094W high -> Gene YJR109C high  (13%, 97.5%)
Gene YDL198C high -> Gene YJR109C high,Gene YHR029C high  (13%, 92.8571%)
Gene YDL198C high,Gene YJR109C high -> Gene YHR029C high  (13%, 97.5%)
Gene YDL198C high,Gene YHR029C high -> Gene YJR109C high  (13%, 95.122%)
Gene YDL198C high -> Gene YJR109C high,Gene YOL118C high  (13%, 92.8571%)
Gene YDL198C high,Gene YJR109C high -> Gene YOL118C high  (13%, 97.5%)
Gene YDL198C high,Gene YOL118C high -> Gene YJR109C high  (13%, 95.122%)
Gene YDL198C high -> Gene YMR094W high,Gene YOL118C high  (13%, 92.8571%)
Gene YDL198C high,Gene YMR094W high -> Gene YOL118C high  (13%, 97.5%)
Gene YDL198C high,Gene YOL118C high -> Gene YMR094W high  (13%, 95.122%)
Gene YKL218C high,Gene YIL116W high -> Gene YER175C high  (13%, 86.6667%)
Gene YIL116W high,Gene YER175C high -> Gene YKL218C high  (13%, 90.6977%)
Gene YCL030C high -> Gene YKL218C high,Gene YIL116W high  (13%, 81.25%)
Gene YKL218C high,Gene YIL116W high -> Gene YCL030C high  (13%, 86.6667%)
Gene YKL218C high,Gene YCL030C high -> Gene YIL116W high  (13%, 97.5%)
Gene YIL116W high,Gene YCL030C high -> Gene YKL218C high  (13%, 95.122%)
Gene YKL218C high,Gene YMR097C high -> Gene YER175C high  (13%, 90.6977%)
Gene YER175C high,Gene YMR097C high -> Gene YKL218C high  (13%, 82.9787%)
Gene YKL218C high,Gene YPL033C high -> Gene YER175C high  (13%, 86.6667%)
Gene YER175C high,Gene YPL033C high -> Gene YKL218C high  (13%, 86.6667%)
Gene YKL218C high,Gene YPL250C high -> Gene YER175C high  (13%, 97.5%)
Gene YER175C high,Gene YPL250C high -> Gene YKL218C high  (13%, 81.25%)
Gene YKL218C high,Gene YBR256C high -> Gene YER069W high  (13%, 88.6364%)
Gene YKL218C high,Gene YER069W high -> Gene YBR256C high  (13%, 86.6667%)
Gene YBR256C high,Gene YER069W high -> Gene YKL218C high  (13%, 92.8571%)
Gene YCL030C high -> Gene YKL218C high,Gene YJR109C high  (13%, 81.25%)
Gene YKL218C high,Gene YJR109C high -> Gene YCL030C high  (13%, 84.7826%)
Gene YKL218C high,Gene YCL030C high -> Gene YJR109C high  (13%, 97.5%)
Gene YJR109C high,Gene YCL030C high -> Gene YKL218C high  (13%, 90.6977%)
Gene YKL218C high,Gene YER069W high -> Gene YIR034C high  (13%, 86.6667%)
Gene YKL218C high,Gene YIR034C high -> Gene YER069W high  (13%, 81.25%)
Gene YER069W high,Gene YIR034C high -> Gene YKL218C high  (13%, 82.9787%)
Gene YCL030C high -> Gene YKL218C high,Gene YER069W high  (13%, 81.25%)
Gene YKL218C high,Gene YER069W high -> Gene YCL030C high  (13%, 86.6667%)
Gene YKL218C high,Gene YCL030C high -> Gene YER069W high  (13%, 97.5%)
Gene YER069W high,Gene YCL030C high -> Gene YKL218C high  (13%, 90.6977%)
Gene YKL218C high,Gene YBR147W high -> Gene YMR094W high  (13%, 90.6977%)
Gene YKL218C high,Gene YBR147W high -> Gene YIR034C high  (13%, 90.6977%)
Gene YKL218C high,Gene YIR034C high -> Gene YBR147W high  (13%, 81.25%)
Gene YBR147W high,Gene YIR034C high -> Gene YKL218C high  (13%, 84.7826%)
Gene YKL218C high,Gene YIL117C high -> Gene YMR094W high  (13%, 90.6977%)
Gene YIL117C high,Gene YMR094W high -> Gene YKL218C high  (13%, 81.25%)
Gene YKL218C high,Gene YMR097C high -> Gene YOL118C high  (13%, 90.6977%)
Gene YKL218C high,Gene YOL118C high -> Gene YMR097C high  (13%, 82.9787%)
Gene YMR097C high,Gene YOL118C high -> Gene YKL218C high  (13%, 92.8571%)
Gene YKL218C high,Gene YML116W high -> Gene YMR094W high  (13%, 92.8571%)
Gene YMR094W high,Gene YML116W high -> Gene YKL218C high  (13%, 84.7826%)
Gene YCL030C high -> Gene YKL218C high,Gene YMR094W high  (13%, 81.25%)
Gene YKL218C high,Gene YCL030C high -> Gene YMR094W high  (13%, 97.5%)
Gene YMR094W high,Gene YCL030C high -> Gene YKL218C high  (13%, 90.6977%)
Gene YGL180W high -> Gene YMR096W high  (12.6667%, 90.4762%)
Gene YDL198C high -> Gene YHR018C high  (12.6667%, 90.4762%)
Gene YBR145W high -> Gene YHR018C high  (12.6667%, 88.3721%)
Gene YDL198C high -> Gene YBR256C high  (12.6667%, 90.4762%)
Gene YDL198C high -> Gene YMR062C high  (12.6667%, 90.4762%)
Gene YDL198C high -> Gene YBR047W high  (12.6667%, 90.4762%)
Gene YDL198C high -> Gene YJR025C high  (12.6667%, 90.4762%)
Gene YDL198C high -> Gene YOL058W high  (12.6667%, 90.4762%)
Gene YBR145W high -> Gene YKL218C high  (12.6667%, 88.3721%)
Gene YIL164C high -> Gene YKL218C high  (12.6667%, 95%)
Gene YFR030W high -> Gene YMR096W high  (12.6667%, 88.3721%)
Gene YBR145W high -> Gene YER175C high  (12.6667%, 88.3721%)
Gene YBR145W high -> Gene YHR071W high  (12.6667%, 88.3721%)
Gene YBR145W high -> Gene YJR025C high  (12.6667%, 88.3721%)
Gene YBR145W high -> Gene YOL058W high  (12.6667%, 88.3721%)
Gene YIL164C high -> Gene YMR095C high  (12.6667%, 95%)
Gene YJL088W high -> Gene YHR071W high  (12.6667%, 82.6087%)
Gene YFR053C high -> Gene YFL014W high  (12.6667%, 86.3636%)
Gene YDL182W high -> Gene YJR109C high  (12.6667%, 84.4444%)
Gene YDL182W high -> Gene YBR047W high  (12.6667%, 84.4444%)
Gene YDL066W high -> Gene YER069W high  (12.6667%, 88.3721%)
Gene YGR110W high -> Gene YMR094W high  (12.6667%, 82.6087%)
Gene YOR202W high -> Gene YMR094W high  (12.6667%, 90.4762%)
Gene YOR202W high -> Gene YOL118C high  (12.6667%, 90.4762%)
Gene YIL164C high -> Gene YIR034C high  (12.6667%, 95%)
Gene YIL164C high -> Gene YHR029C high  (12.6667%, 95%)
Gene YDL066W high -> Gene YIR034C high  (12.6667%, 88.3721%)
Gene YIL056W high -> Gene YMR096W high  (12.6667%, 95%)
Gene YJL088W high -> Gene YMR096W high  (12.6667%, 82.6087%)
Gene YJR130C high -> Gene YCL030C high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YGL117W high -> Gene YER175C high  (12.6667%, 86.3636%)
Gene YNL036W high,Gene YER175C high -> Gene YGL117W high  (12.6667%, 86.3636%)
Gene YNL036W high,Gene YGL117W high -> Gene YHR071W high  (12.6667%, 86.3636%)
Gene YNL036W high,Gene YHR071W high -> Gene YGL117W high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YGL117W high -> Gene YMR094W high  (12.6667%, 86.3636%)
Gene YNL036W high,Gene YMR094W high -> Gene YGL117W high  (12.6667%, 84.4444%)
Gene YNL036W high,Gene YKL218C high -> Gene YMR095C high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YKL218C high -> Gene YHR071W high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YHR071W high -> Gene YKL218C high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YIL116W high -> Gene YBR256C high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YBR256C high -> Gene YIL116W high  (12.6667%, 92.6829%)
Gene YIL116W high,Gene YBR256C high -> Gene YNL036W high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YIL116W high -> Gene YJR109C high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YJR109C high -> Gene YIL116W high  (12.6667%, 88.3721%)
Gene YNL036W high,Gene YIL116W high -> Gene YMR096W high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YHR071W high -> Gene YMR095C high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YHR071W high -> Gene YMR094W high  (12.6667%, 80.8511%)
Gene YNL036W high,Gene YMR094W high -> Gene YHR071W high  (12.6667%, 84.4444%)
Gene YNL036W high,Gene YJR109C high -> Gene YMR094W high  (12.6667%, 88.3721%)
Gene YNL036W high,Gene YMR094W high -> Gene YJR109C high  (12.6667%, 84.4444%)
Gene YNL036W high,Gene YIL117C high -> Gene YMR096W high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YPL135W high -> Gene YBR047W high  (12.6667%, 86.3636%)
Gene YNL036W high,Gene YBR047W high -> Gene YPL135W high  (12.6667%, 84.4444%)
Gene YPL135W high,Gene YBR047W high -> Gene YNL036W high  (12.6667%, 90.4762%)
Gene YNL036W high,Gene YPL135W high -> Gene YMR096W high  (12.6667%, 86.3636%)
Gene YPL135W high,Gene YMR096W high -> Gene YNL036W high  (12.6667%, 92.6829%)
Gene YNL036W high,Gene YJL116C high -> Gene YFL014W high  (12.6667%, 84.4444%)
Gene YNL036W high,Gene YLR267W high -> Gene YMR096W high  (12.6667%, 97.4359%)
Gene YBR105C high,Gene YGL117W high -> Gene YMR096W high  (12.6667%, 100%)
Gene YBR105C high,Gene YMR096W high -> Gene YGL117W high  (12.6667%, 82.6087%)
Gene YBR105C high,Gene YER175C high -> Gene YMR096W high  (12.6667%, 100%)
Gene YBR105C high,Gene YMR096W high -> Gene YER175C high  (12.6667%, 82.6087%)
Gene YBR105C high,Gene YMR095C high -> Gene YMR094W high  (12.6667%, 90.4762%)
Gene YBR105C high,Gene YMR094W high -> Gene YMR095C high  (12.6667%, 97.4359%)
Gene YBR105C high,Gene YMR096W high -> Gene YOL118C high  (12.6667%, 82.6087%)
Gene YBR105C high,Gene YOL118C high -> Gene YMR096W high  (12.6667%, 97.4359%)
Gene YHR018C high,Gene YBR147W high -> Gene YGL117W high  (12.6667%, 95%)
Gene YGL117W high,Gene YOL119C high -> Gene YHR018C high  (12.6667%, 82.6087%)
Gene YHR018C high,Gene YOL119C high -> Gene YGL117W high  (12.6667%, 92.6829%)
Gene YDL198C high -> Gene YGL117W high,Gene YHR071W high  (12.6667%, 90.4762%)
Gene YGL117W high,Gene YDL198C high -> Gene YHR071W high  (12.6667%, 95%)
Gene YDL198C high,Gene YHR071W high -> Gene YGL117W high  (12.6667%, 97.4359%)
Gene YGL117W high,Gene YIL117C high -> Gene YKL218C high  (12.6667%, 84.4444%)
Gene YKL218C high,Gene YIL117C high -> Gene YGL117W high  (12.6667%, 88.3721%)
Gene YGL117W high,Gene YIL116W high -> Gene YBR147W high  (12.6667%, 80.8511%)
